Start,End,Open,High,Low,Close,Volume,Market Cap,TVL
01-03-2023,02-03-2023,5.544439345,5.718208443,5.527232818,5.614464607,1198281.592,68623498.84,833581532.2
28-02-2023,01-03-2023,5.663764458,5.673270855,5.538060915,5.544871691,1274678.88,68424677.95,825710431
27-02-2023,28-02-2023,5.714340873,5.776830456,5.576023384,5.662993471,1296561.69,68947361.11,828678857.5
26-02-2023,27-02-2023,5.58889189,5.746573194,5.575226706,5.713522364,1119532.025,68618209.72,836114357.6
25-02-2023,26-02-2023,5.681477794,5.708775827,5.51314868,5.586322185,1529411.226,68373981.88,820897470.4
24-02-2023,25-02-2023,6.014278753,6.030107389,5.642652203,5.679773482,1441153.335,71416828.53,819251930.6
23-02-2023,24-02-2023,6.054205048,6.212411295,5.92196985,6.014278753,2013128.399,73937809.49,842805816.7
22-02-2023,23-02-2023,6.181849734,6.188136512,5.86279313,6.055462105,2786611.588,73212651.77,850148380.3
21-02-2023,22-02-2023,6.464671148,6.528565837,6.076795007,6.181849734,3187999.671,76494360.63,856844360.7
20-02-2023,21-02-2023,6.254454703,6.492123605,6.170636636,6.464671148,2692828.251,77734985.14,892144575.4
19-02-2023,20-02-2023,6.141439873,6.42645101,6.129300361,6.271381712,1849544.407,75827750.16,875367904.5
18-02-2023,19-02-2023,6.169463704,6.230801841,6.053715301,6.141439873,1990168.048,74875062.79,887212137.7
17-02-2023,18-02-2023,5.880905905,6.315312206,5.880905905,6.178183748,2923244.425,74389810.42,880819909
16-02-2023,17-02-2023,6.110645244,6.275774825,5.887710283,5.887710283,2735524.355,74652903.35,857009019.5
15-02-2023,16-02-2023,5.95262169,6.120798321,5.801104999,6.107008281,2371718.458,72041332.35,893837975.2
14-02-2023,15-02-2023,5.637881831,5.984105987,5.595279329,5.95262169,2717192.15,69831667.24,823539710.9
13-02-2023,14-02-2023,5.670337768,5.67823977,5.459519431,5.637881831,2865021.626,67686496.88,810094349.2
12-02-2023,13-02-2023,5.817124179,5.857792943,5.682076658,5.682076658,1158670.303,70588540.98,862059780.6
11-02-2023,12-02-2023,5.751212027,5.818020329,5.713666434,5.818020329,1543649.744,70114375.93,850128101
10-02-2023,11-02-2023,5.638850044,5.751212027,5.614864841,5.751212027,2816847.237,69215672.27,837166694.6
09-02-2023,10-02-2023,5.97195888,5.980035525,5.578403603,5.638850044,3535054.505,70767769.45,843727063.4
08-02-2023,09-02-2023,6.002947395,6.067065003,5.685900955,5.97195888,2604965.12,72625514.85,907732801.1
07-02-2023,08-02-2023,5.72081238,6.017082863,5.716632588,6.002947395,2061073.196,71661916.11,909808580.3
06-02-2023,07-02-2023,5.846222567,5.946636964,5.713006303,5.723111697,3559514.578,70535080.53,883976944
05-02-2023,06-02-2023,5.966475207,6.299191272,5.75166754,5.846222567,4485226.642,73010291.04,897759005.3
04-02-2023,05-02-2023,5.944526613,6.056297412,5.73900999,5.966475207,3683183.942,71608472.9,908232443.9
