Start	End	Open	High	Low	Close	Volume	Market Cap	TVL
16-08-2021	17-08-2021	3806.243	3880.7776	3575.505007	3583.4848	184267766.3	3750614632	12039098903
15-08-2021	16-08-2021	3871.4323	3882.5737	3633.5489	3803.8323	234726783.1	3705578003	12376557857
14-08-2021	15-08-2021	3710.276417	3904.7272	3570.334447	3868.656	223971089.7	3700012420	12321051149
13-08-2021	14-08-2021	3249.188	3704.781865	3246.5756	3704.781865	198257336	3507542346	12592580009
12/8/2021	13-08-2021	3370.0985	3423.966285	3177.6639	3248.2464	199198794.1	3268171714	11836390006
11/8/2021	12/8/2021	3396.050993	3526.217	3355.3263	3376.8916	170145340.4	3425601115	12137206598
10/8/2021	11/8/2021	3365.820602	3464.184529	3273.005	3392.857797	170726339.8	3343181310	12018252503
9/8/2021	10/8/2021	3236.995491	3377.220395	3094.977872	3360.57546	143744582.4	3231204677	12056116276
8/8/2021	9/8/2021	3412.04	3441.907172	3161.543157	3236.656158	157219518.5	3292498084	11729922219
7/8/2021	8/8/2021	3254.310925	3469.837003	3236.336952	3416.956447	173060051.3	3315822232	11989868293
6/8/2021	7/8/2021	3281.940887	3365.04	3132.241926	3256.71327	238994818.3	3203604606	11377014505
5/8/2021	6/8/2021	2968.666289	3285.142169	2820.391979	3285.142169	143502805.8	2939524637	11307393560
4/8/2021	5/8/2021	2784.89	2989.872293	2757.7	2970.278567	99761005.28	2838738386	11097091014
3/8/2021	4/8/2021	2922.438222	2939.26	2747.22	2791.041356	96057683.82	2781852756	10536056711
2/8/2021	3/8/2021	2915.43	3025.61	2855.89475	2922.864245	104458718.1	2917967890	10786868414
1/8/2021	2/8/2021	2992.34	3086.22	2916.22	2928.71	91974548.48	2983983851	10741230831
31-07-2021	1/8/2021	2916.7	3008.57	2868.36	2998.69	86591009.57	2887534001	10742079293
30-07-2021	31-07-2021	2891.25	2939.418785	2774.47	2910.74	105118024.1	2824982024	10496831047
29-07-2021	30-07-2021	2651.63	2882.35	2615.01	2882.35	111130277.5	2740471174	10245620613
28-07-2021	29-07-2021	2683.25	2714.73	2623.929238	2649.8	92311077.57	2651707418	10084101288
27-07-2021	28-07-2021	2600.52	2720.6	2515.07	2671.14	122817611.7	2592897966	9984795326
26-07-2021	27-07-2021	2567	2837.449961	2561.77	2593.34	126911090.3	2698482952	9778514775
25-07-2021	26-07-2021	2576.36	2582.4	2468.109869	2567	81333296.04	2494229588	9716387871
24-07-2021	25-07-2021	2513.552587	2600.7	2500.955003	2572.09	96531394.91	2519948688	9674725484
23-07-2021	24-07-2021	2437.93	2529.178281	2407.4	2506.17	97130312.68	2458346998	9479425217
22-07-2021	23-07-2021	2437.79	2470.66	2389.86	2442.91	118675071.7	2407900190	9338805752
21-07-2021	22-07-2021	2190.15	2467.532263	2160.11	2435.64	106015000.7	2328328692	9291748616
20-07-2021	21-07-2021	2287.04	2315.47	2121.15	2185.36	95209480.69	2168114243	8683715038
19-07-2021	20-07-2021	2477.19	2477.19	2280.51	2297.18	75539348.85	2352957977	8788053977
18-07-2021	19-07-2021	2423	2538.37	2416.05	2482.33	67544033.65	2462016112	9063567713
17-07-2021	18-07-2021	2421.55	2458.33	2387.65	2426.59	81434638.67	2400075605	9042174714
16-07-2021	17-07-2021	2559.762945	2608.71	2413.900179	2429.65	125335794.7	2475790225	8976392763
15-07-2021	16-07-2021	2512.31	2625.082097	2458.79	2558.751735	105803677.7	2503640690	9061700202
14-07-2021	15-07-2021	2519.09	2573.72	2409.31	2512.31	93972863.4	2474932405	9298838918
13-07-2021	14-07-2021	2606.69	2637.45	2511.94	2519.04	84523845.82	2556105147	9148037482
12/7/2021	13-07-2021	2668.2	2726.49	2582.89	2612.36	84341951.26	2629966981	9365441570
